"sep=	"
Shimmer_Timestamp	Shimmer_EMG_ENV	Shimmer_EMG_RAW	Shimmer_EMG_REF
13:27:27	111	1758	511
13:27:27	112	1760	527
13:27:27	111	1762	511
13:27:27	114	1763	528
13:27:27	115	1761	508
13:27:27	105	1760	511
13:27:27	109	1760	511
13:27:27	110	1759	523
13:27:27	107	1760	511
13:27:27	112	1760	511
13:27:27	111	1760	511
13:27:27	112	1760	501
13:27:27	101	1755	508
13:27:27	104	1757	510
13:27:27	112	1759	511
13:27:27	110	1759	511
13:27:27	107	1760	511
13:27:27	109	1760	511
13:27:27	109	1759	511
13:27:27	106	1760	508
13:27:27	105	1760	511
13:27:27	106	1758	511
13:27:27	109	1760	511
13:27:27	108	1761	511
13:27:27	107	1760	511
13:27:27	109	1760	525
13:27:27	111	1760	524
13:27:27	108	1759	510
13:27:27	107	1759	511
13:27:27	106	1762	511
13:27:27	110	1759	522
13:27:27	110	1760	511
13:27:27	107	1759	511
13:27:27	109	1760	511
13:27:27	110	1760	511
13:27:27	107	1759	511
13:27:27	107	1758	509
13:27:27	103	1757	525
13:27:27	109	1760	511
13:27:27	110	1758	511
13:27:27	109	1759	511
13:27:27	108	1759	511
13:27:27	109	1758	526
13:27:27	107	1760	510
13:27:27	109	1759	510
13:27:27	113	1759	507
13:27:27	112	1758	524
13:27:27	107	1759	511
13:27:27	110	1758	528
13:27:27	109	1765	523
13:27:27	109	1763	526
13:27:27	108	1758	511
13:27:27	106	1760	511
13:27:27	112	1759	526
13:27:27	111	1759	527
13:27:27	110	1758	511
13:27:27	109	1760	527
13:27:27	112	1759	523
13:27:27	111	1760	525
13:27:27	111	1759	527
13:27:27	112	1760	527
13:27:27	112	1761	525
13:27:27	112	1759	527
13:27:27	112	1760	527
13:27:27	113	1760	528
13:27:27	112	1762	525
13:27:27	113	1760	528
13:27:27	112	1762	528
13:27:27	196	1767	64
13:27:27	176	1768	100
13:27:27	160	1769	140
13:27:27	145	1770	173
13:27:27	135	1767	196
13:27:27	176	1766	64
13:27:27	157	1766	105
13:27:27	144	1766	139
13:27:27	130	1765	170
13:27:27	123	1763	195
13:27:27	115	1765	219
13:27:27	112	1765	241
13:27:27	109	1765	266
13:27:27	103	1764	271
13:27:27	98	1766	284
13:27:27	96	1766	301
13:27:27	95	1764	309
13:27:27	90	1762	320
13:27:27	93	1763	338
13:27:27	91	1762	336
13:27:27	92	1765	354
13:27:27	91	1762	354
13:27:27	91	1762	362
13:27:27	93	1762	368
13:27:27	91	1761	375
13:27:27	91	1761	381
13:27:27	93	1763	393
13:27:27	95	1761	394
13:27:27	93	1762	400
13:27:27	92	1761	399
13:27:27	92	1761	402
13:27:27	93	1762	403
13:27:27	95	1761	414
13:27:27	93	1762	417
13:27:27	96	1763	425
13:27:27	101	1763	421
13:27:27	98	1766	432
13:27:27	93	1760	425
13:27:27	95	1764	427
13:27:27	97	1761	432
13:27:27	99	1760	433
13:27:27	98	1760	438
13:27:27	101	1757	438
13:27:27	102	1761	441
13:27:27	103	1763	437
13:27:27	98	1763	442
13:27:27	100	1762	445
13:27:27	109	1763	449
13:27:27	103	1761	449
13:27:27	103	1761	449
13:27:27	107	1761	454
13:27:27	103	1762	452
13:27:27	106	1762	449
13:27:27	107	1763	453
13:27:27	104	1761	454
13:27:27	109	1760	461
13:27:27	107	1761	464
13:27:27	109	1759	461
13:27:27	110	1762	462
13:27:27	111	1761	464
13:27:27	108	1762	461
13:27:27	108	1761	463
13:27:27	112	1762	463
13:27:27	112	1759	465
13:27:27	112	1757	464
13:27:27	112	1763	466
13:27:27	112	1761	464
13:27:27	112	1760	467
13:27:27	112	1762	467
13:27:27	109	1761	466
13:27:27	112	1762	464
13:27:27	112	1763	467
13:27:27	112	1760	469
13:27:27	112	1761	471
13:27:27	112	1757	474
13:27:27	112	1762	475
13:27:27	112	1760	469
13:27:27	112	1761	469
13:27:27	112	1760	470
13:27:27	112	1761	470
13:27:27	119	1760	477
13:27:27	112	1759	482
13:27:27	113	1760	479
13:27:27	115	1761	482
13:27:27	112	1761	473
13:27:27	112	1760	474
13:27:27	113	1759	482
13:27:27	113	1761	481
13:27:27	113	1761	480
13:27:27	115	1760	482
13:27:27	113	1760	481
13:27:27	115	1761	483
13:27:27	112	1759	478
13:27:27	112	1760	479
13:27:27	112	1766	496
13:27:27	114	1760	486
13:27:27	114	1760	484
13:27:27	117	1761	487
13:27:27	117	1763	486
13:27:27	119	1766	486
13:27:27	116	1761	486
13:27:27	117	1761	490
13:27:27	117	1760	487
13:27:27	115	1763	490
13:27:27	115	1760	487
13:27:27	122	1760	489
13:27:27	121	1760	490
13:27:27	119	1760	491
13:27:27	118	1766	489
13:27:27	121	1760	490
13:27:27	115	1762	491
13:27:27	118	1761	490
13:27:27	119	1751	490
13:27:27	122	1761	491
13:27:27	118	1762	489
13:27:27	122	1760	493
13:27:27	117	1762	491
13:27:27	118	1763	496
13:27:27	119	1761	494
13:27:27	119	1759	493
13:27:27	119	1762	494
13:27:27	118	1762	495
13:27:27	119	1763	496
13:27:27	119	1763	493
13:27:27	118	1761	491
13:27:27	117	1763	494
13:27:27	120	1762	493
13:27:27	118	1762	494
13:27:27	118	1762	494
13:27:27	119	1762	495
13:27:27	118	1764	496
13:27:27	119	1763	496
13:27:27	117	1762	496
13:27:27	123	1762	496
13:27:27	119	1764	496
13:27:27	119	1766	496
13:27:27	119	1761	497
13:27:27	122	1762	496
13:27:27	121	1763	496
13:27:27	122	1761	495
13:27:27	124	1763	496
13:27:27	123	1762	497
13:27:27	122	1762	496
13:27:27	121	1762	496
13:27:27	126	1765	500
13:27:27	122	1762	497
13:27:27	124	1760	496
13:27:27	128	1763	497
13:27:27	125	1762	499
13:27:27	123	1763	497
13:27:27	123	1763	497
13:27:27	123	1763	498
13:27:27	126	1763	497
13:27:27	125	1761	498
13:27:27	125	1762	497
13:27:27	124	1765	497
13:27:27	126	1765	496
13:27:27	127	1763	497
13:27:27	126	1762	497
13:27:27	126	1763	498
13:27:27	126	1763	496
13:27:27	124	1763	497
13:27:27	125	1761	498
13:27:27	125	1762	499
13:27:27	123	1766	497
13:27:27	123	1755	499
13:27:27	122	1761	499
13:27:27	122	1763	497
13:27:27	123	1763	497
13:27:27	124	1762	501
13:27:27	122	1762	496
13:27:27	123	1761	499
13:27:27	125	1763	496
13:27:27	126	1762	503
13:27:28	124	1761	506
13:27:28	124	1762	502
13:27:28	124	1763	505
13:27:28	125	1761	502
13:27:28	128	1762	503
13:27:28	123	1762	504
13:27:28	122	1763	503
13:27:28	123	1762	507
13:27:28	126	1751	503
13:27:28	123	1762	503
13:27:28	125	1761	503
13:27:28	125	1756	508
13:27:28	122	1761	497
13:27:28	124	1763	503
13:27:28	122	1762	506
13:27:28	127	1763	509
13:27:28	124	1761	508
13:27:28	125	1762	507
13:27:28	125	1761	507
13:27:28	128	1763	510
13:27:28	123	1760	506
13:27:28	125	1760	502
13:27:28	125	1760	503
13:27:28	124	1763	509
13:27:28	124	1762	506
13:27:28	125	1760	510
13:27:28	125	1761	507
13:27:28	125	1761	505
13:27:28	121	1761	502
13:27:28	143	1765	103
13:27:28	130	1769	142
13:27:28	117	1766	174
13:27:28	112	1764	203
13:27:28	101	1765	227
13:27:28	94	1766	240
13:27:28	93	1763	269
13:27:28	91	1764	288
13:27:28	92	1762	300
13:27:28	83	1764	306
13:27:28	81	1764	322
13:27:28	83	1765	336
13:27:28	87	1764	348
13:27:28	82	1763	355
13:27:28	82	1764	368
13:27:28	83	1766	371
13:27:28	82	1763	384
13:27:28	80	1763	383
13:27:28	85	1762	399
13:27:28	85	1762	400
13:27:28	87	1766	410
13:27:28	82	1763	405
13:27:28	87	1765	409
13:27:28	89	1762	418
13:27:28	89	1763	427
13:27:28	88	1760	429
13:27:28	93	1763	433
13:27:28	91	1761	432
13:27:28	93	1763	439
13:27:28	89	1762	433
13:27:28	95	1764	446
13:27:28	98	1765	445
13:27:28	96	1762	452
13:27:28	93	1761	448
13:27:28	96	1765	456
13:27:28	97	1761	455
13:27:28	99	1764	461
13:27:28	97	1764	456
13:27:28	97	1762	460
13:27:28	100	1762	464
13:27:28	99	1763	465
13:27:28	93	1760	464
13:27:28	106	1762	467
13:27:28	101	1763	467
13:27:28	103	1762	470
13:27:28	101	1763	468
13:27:28	107	1761	473
13:27:28	104	1761	471
13:27:28	110	1761	478
13:27:28	103	1761	473
13:27:28	106	1760	475
13:27:28	109	1764	483
13:27:28	131	1763	85
13:27:28	117	1763	128
13:27:28	107	1763	159
13:27:28	102	1762	188
13:27:28	99	1763	207
13:27:28	90	1761	230
13:27:28	82	1762	249
13:27:28	80	1762	272
13:27:28	80	1760	286
13:27:28	79	1761	301
13:27:28	77	1762	314
13:27:28	79	1761	324
13:27:28	73	1762	336
13:27:28	74	1761	339
13:27:28	78	1760	348
13:27:28	74	1759	365
13:27:28	77	1762	370
13:27:28	78	1759	374
13:27:28	80	1759	385
13:27:28	80	1761	388
13:27:28	79	1762	389
13:27:28	79	1761	397
13:27:28	80	1762	400
13:27:28	80	1761	402
13:27:28	80	1761	404
13:27:28	82	1759	419
13:27:28	82	1761	419
13:27:28	84	1761	426
13:27:28	81	1761	425
13:27:28	82	1759	429
13:27:28	85	1760	434
13:27:28	86	1760	438
13:27:28	86	1761	437
13:27:28	91	1761	448
13:27:28	93	1761	448
13:27:28	91	1761	450
13:27:28	95	1760	448
13:27:28	91	1761	452
13:27:28	92	1762	453
13:27:28	93	1762	456
13:27:28	97	1761	459
13:27:28	96	1760	463
13:27:28	135	1765	82
13:27:28	122	1766	126
13:27:28	112	1767	158
13:27:28	103	1767	187
13:27:28	94	1767	208
13:27:28	87	1765	230
13:27:28	86	1763	256
13:27:28	83	1758	271
13:27:28	80	1766	283
13:27:28	80	1763	300
13:27:28	80	1765	311
13:27:28	80	1764	327
13:27:28	78	1766	330
13:27:28	77	1763	338
13:27:28	76	1762	357
13:27:28	75	1765	354
13:27:28	78	1764	368
13:27:28	80	1762	374
13:27:28	80	1762	385
13:27:28	80	1765	391
13:27:28	80	1763	393
13:27:28	80	1761	400
13:27:28	80	1765	405
13:27:28	80	1763	407
13:27:28	81	1761	412
13:27:28	81	1763	419
13:27:28	84	1762	423
13:27:28	87	1761	430
13:27:28	81	1762	430
13:27:28	87	1762	432
13:27:28	89	1765	437
13:27:28	90	1763	443
13:27:28	98	1765	301
13:27:28	94	1763	318
13:27:28	94	1764	337
13:27:28	88	1765	346
13:27:28	87	1762	358
13:27:28	87	1763	370
13:27:28	86	1761	379
13:27:28	89	1763	384
13:27:28	88	1763	400
13:27:28	85	1762	400
13:27:28	87	1762	403
13:27:28	86	1764	413
13:27:28	90	1762	423
13:27:28	88	1763	428
13:27:28	90	1764	431
13:27:28	93	1763	434
13:27:28	92	1763	445
13:27:28	95	1763	444
13:27:28	95	1764	450
13:27:28	94	1764	447
13:27:28	91	1763	451
13:27:28	96	1763	454
13:27:28	96	1765	458
13:27:28	96	1764	461
13:27:28	96	1761	462
13:27:28	98	1761	464
13:27:28	101	1763	465
13:27:28	107	1763	256
13:27:28	103	1764	283
13:27:28	94	1763	304
13:27:28	93	1763	318
13:27:28	86	1763	333
13:27:28	85	1763	343
13:27:28	86	1763	365
13:27:28	85	1765	370
13:27:28	85	1765	384
13:27:28	90	1761	392
13:27:28	87	1764	400
13:27:28	91	1765	400
13:27:28	85	1763	411
13:27:28	87	1763	419
13:27:28	89	1762	423
13:27:28	87	1762	429
13:27:28	86	1761	437
13:27:28	92	1765	439
13:27:28	94	1763	443
13:27:28	96	1765	448
13:27:28	95	1762	447
13:27:28	95	1763	455
13:27:28	99	1763	273
13:27:28	100	1763	304
13:27:28	93	1762	320
13:27:28	93	1763	339
13:27:28	90	1765	351
13:27:28	87	1764	365
13:27:28	84	1763	375
13:27:28	87	1763	384
13:27:28	86	1765	395
13:27:28	87	1763	404
13:27:28	90	1765	414
13:27:28	91	1764	419
13:27:28	103	1766	238
13:27:28	98	1765	269
13:27:28	91	1765	287
13:27:28	89	1766	307
13:27:28	80	1764	320
13:27:28	80	1766	336
13:27:28	80	1766	347
13:27:28	80	1763	365
13:27:28	80	1764	371
13:27:28	80	1763	386
13:27:28	82	1765	391
13:27:28	84	1763	400
13:27:28	96	1763	227
13:27:28	92	1767	257
13:27:28	84	1765	277
13:27:28	81	1765	302
13:27:28	82	1763	308
13:27:28	79	1762	329
13:27:28	78	1764	342
13:27:28	79	1764	354
13:27:28	79	1763	368
13:27:28	76	1763	381
13:27:28	80	1766	384
13:27:28	80	1763	397
13:27:28	94	1762	222
13:27:28	87	1764	254
13:27:28	81	1763	272
13:27:28	80	1764	295
13:27:28	75	1764	306
13:27:28	77	1763	327
13:27:28	77	1764	337
13:27:28	75	1763	353
13:27:28	75	1762	364
13:27:28	76	1763	375
13:27:28	80	1765	385
13:27:28	80	1763	396
13:27:28	93	1763	208
13:27:28	86	1767	230
13:27:28	80	1764	257
13:27:28	78	1763	279
13:27:28	77	1765	295
13:27:28	75	1766	311
13:27:28	71	1763	331
13:27:28	76	1765	339
13:27:28	74	1765	354
13:27:28	76	1766	358
13:27:28	71	1763	372
13:27:28	76	1765	383
13:27:28	74	1765	388
13:27:28	75	1762	398
13:27:28	79	1763	401
13:27:28	79	1762	413
13:27:28	80	1762	419
13:27:28	80	1763	427
13:27:28	82	1762	427
13:27:28	81	1763	432
13:27:28	84	1762	434
13:27:28	83	1763	437
13:27:28	94	1763	283
13:27:28	89	1764	304
13:27:28	85	1763	331
13:27:28	84	1764	341
13:27:28	80	1764	352
13:27:28	80	1763	363
13:27:28	80	1763	370
13:27:28	80	1765	384
13:27:28	80	1761	392
13:27:28	81	1763	404
13:27:28	82	1763	411
13:27:28	128	1766	97
13:27:28	115	1767	139
13:27:28	110	1767	170
13:27:28	97	1767	197
13:27:28	93	1766	221
13:27:28	90	1765	242
13:27:28	87	1767	259
13:27:28	80	1767	277
13:27:28	80	1765	293
13:27:28	80	1765	307
13:27:28	80	1769	324
13:27:28	80	1766	333
13:27:28	125	1765	96
13:27:28	114	1768	135
13:27:28	102	1766	160
13:27:28	93	1766	191
13:27:28	89	1765	210
13:27:28	92	1764	231
13:27:28	80	1764	256
13:27:28	82	1766	275
13:27:28	80	1763	288
13:27:28	78	1766	304
13:27:28	76	1764	311
13:27:28	77	1763	320
13:27:28	75	1765	335
13:27:28	75	1763	342
13:27:29	77	1762	352
13:27:29	75	1761	368
13:27:29	78	1761	370
13:27:29	79	1763	383
13:27:29	76	1764	383
13:27:29	79	1761	394
13:27:29	80	1763	397
13:27:29	80	1763	400
13:27:29	80	1763	405
13:27:29	310	1767	64
13:27:29	271	1769	116
13:27:29	234	1765	161
13:27:29	209	1763	200
13:27:29	192	1765	238
13:27:29	176	1765	269
13:27:29	162	1767	288
13:27:29	151	1767	314
13:27:29	142	1765	326
13:27:29	134	1764	340
13:27:29	129	1769	357
13:27:29	128	1767	370
13:27:29	122	1763	389
13:27:29	122	1763	401
13:27:29	123	1764	405
13:27:29	128	1765	421
13:27:29	114	1762	422
13:27:29	122	1761	431
13:27:29	119	1764	435
13:27:29	121	1764	442
13:27:29	124	1761	454
13:27:29	129	1763	461
13:27:29	128	1762	461
13:27:29	129	1764	460
13:27:29	128	1762	465
13:27:29	125	1764	464
13:27:29	129	1761	470
13:27:29	129	1761	477
13:27:29	131	1763	480
13:27:29	137	1762	479
13:27:29	138	1763	482
13:27:29	143	1763	476
13:27:29	135	1761	481
13:27:29	138	1761	485
13:27:29	139	1762	491
13:27:29	142	1762	494
13:27:29	143	1762	497
13:27:29	146	1762	495
13:27:29	145	1763	496
13:27:29	144	1761	496
13:27:29	144	1763	496
13:27:29	146	1763	496
13:27:29	147	1761	503
13:27:29	150	1763	498
13:27:29	152	1763	505
13:27:29	150	1765	502
13:27:29	149	1761	502
13:27:29	146	1763	501
13:27:29	145	1765	500
13:27:29	143	1763	501
13:27:29	150	1763	507
13:27:29	150	1761	509
13:27:29	146	1761	509
13:27:29	149	1762	511
13:27:29	148	1762	511
13:27:29	146	1765	507
13:27:29	145	1761	506
13:27:29	150	1763	508
13:27:29	151	1762	511
13:27:29	155	1762	511
13:27:29	153	1761	511
13:27:29	155	1762	511
13:27:29	156	1763	511
13:27:29	155	1763	510
13:27:29	156	1762	509
13:27:29	157	1761	511
13:27:29	157	1760	511
13:27:29	159	1761	511
13:27:29	160	1763	511
13:27:29	162	1761	511
13:27:29	163	1761	511
13:27:29	160	1761	511
13:27:29	162	1763	511
13:27:29	162	1762	511
13:27:29	166	1762	511
13:27:29	170	1762	511
13:27:29	173	1761	525
13:27:29	173	1759	511
13:27:29	176	1762	511
13:27:29	171	1762	509
13:27:29	167	1759	510
13:27:29	173	1763	511
13:27:29	176	1760	511
13:27:29	176	1759	523
13:27:29	177	1762	511
13:27:29	177	1760	511
13:27:29	180	1761	509
13:27:29	177	1764	511
13:27:29	178	1761	511
13:27:29	179	1762	528
13:27:29	181	1760	525
13:27:29	179	1760	525
13:27:29	186	1761	511
13:27:29	187	1760	523
13:27:29	190	1761	511
13:27:29	189	1769	523
13:27:29	192	1762	511
13:27:29	194	1760	527
13:27:29	194	1761	525
13:27:29	195	1761	528
13:27:29	196	1761	526
13:27:29	201	1761	528
13:27:29	197	1761	524
13:27:29	199	1759	526
13:27:29	199	1761	528
13:27:29	201	1761	528
13:27:29	201	1760	528
13:27:29	199	1761	528
13:27:29	199	1762	528
13:27:29	197	1761	528
13:27:29	195	1760	525
13:27:29	198	1760	527
13:27:29	192	1760	528
13:27:29	194	1762	529
13:27:29	197	1762	528
13:27:29	195	1761	531
13:27:29	194	1759	529
13:27:29	195	1757	530
13:27:29	193	1761	528
13:27:29	194	1761	528
13:27:29	197	1760	531
13:27:29	199	1762	529
13:27:29	204	1761	530
13:27:29	207	1760	539
13:27:29	207	1761	533
13:27:29	209	1762	537
13:27:29	210	1760	528
13:27:29	211	1762	529
13:27:29	208	1767	535
13:27:29	210	1762	534
13:27:29	212	1762	533
13:27:29	213	1763	539
13:27:29	214	1758	534
13:27:29	214	1762	535
13:27:29	214	1762	523
13:27:29	218	1762	529
13:27:29	220	1763	528
13:27:29	219	1762	534
13:27:29	219	1761	533
13:27:29	215	1763	537
13:27:29	217	1761	534
13:27:29	214	1760	530
13:27:29	214	1762	529
13:27:29	213	1764	531
13:27:29	212	1761	530
13:27:29	210	1760	528
13:27:29	208	1762	528
13:27:29	209	1764	531
13:27:29	208	1760	535
13:27:29	208	1762	528
13:27:29	208	1762	528
13:27:29	208	1762	531
13:27:29	207	1762	528
13:27:29	204	1763	528
13:27:29	201	1761	528
13:27:29	202	1764	528
13:27:29	196	1761	528
13:27:29	197	1761	528
13:27:29	194	1759	528
13:27:29	194	1763	528
13:27:29	192	1762	528
13:27:29	192	1760	529
13:27:29	189	1762	528
13:27:29	192	1760	527
13:27:29	192	1762	528
13:27:29	193	1761	527
13:27:29	191	1762	531
13:27:29	193	1763	529
13:27:29	190	1763	530
13:27:29	190	1763	534
13:27:29	187	1762	534
13:27:29	189	1764	533
13:27:29	187	1763	534
13:27:29	186	1761	538
13:27:29	185	1762	538
13:27:29	185	1763	542
13:27:29	181	1763	539
13:27:29	179	1765	540
13:27:29	177	1763	542
13:27:29	179	1763	546
13:27:29	181	1762	544
13:27:29	155	1765	46
13:27:29	135	1766	93
13:27:29	123	1763	141
13:27:29	114	1765	175
13:27:29	102	1766	207
13:27:29	98	1757	231
13:27:29	93	1765	256
13:27:29	88	1766	275
13:27:29	83	1764	290
13:27:29	80	1765	306
13:27:29	81	1763	321
13:27:29	81	1763	336
13:27:29	80	1760	350
13:27:29	81	1763	363
13:27:29	81	1765	373
13:27:29	80	1765	384
13:27:29	80	1767	384
13:27:29	80	1764	391
13:27:29	80	1766	400
13:27:29	83	1763	404
13:27:29	83	1762	409
13:27:29	85	1761	425
13:27:29	91	1761	425
13:27:29	90	1765	432
13:27:29	86	1765	431
13:27:29	87	1762	434
13:27:29	91	1762	438
13:27:29	91	1763	439
13:27:29	94	1761	447
13:27:29	94	1765	452
13:27:29	96	1759	451
13:27:29	97	1762	461
13:27:29	97	1761	448
13:27:29	95	1761	455
13:27:29	98	1763	453
13:27:29	91	1762	462
13:27:29	101	1763	464
13:27:29	101	1766	467
13:27:29	102	1763	465
13:27:29	109	1766	467
13:27:29	101	1761	464
13:27:29	112	1765	464
13:27:29	102	1760	465
13:27:29	106	1762	473
13:27:29	106	1761	471
13:27:29	109	1764	474
13:27:29	107	1761	466
13:27:29	110	1763	467
13:27:29	108	1762	471
13:27:29	107	1763	476
13:27:29	110	1763	481
13:27:29	109	1761	478
13:27:29	112	1760	479
13:27:29	112	1762	478
13:27:29	112	1762	481
13:27:29	112	1761	474
13:27:29	111	1762	477
13:27:29	110	1762	481
13:27:29	111	1761	483
13:27:29	112	1760	486
13:27:29	112	1761	483
13:27:29	112	1761	483
13:27:29	112	1762	486
13:27:29	112	1765	480
13:27:29	110	1762	480
13:27:29	111	1763	483
13:27:29	112	1761	488
13:27:29	112	1762	490
13:27:29	112	1762	489
13:27:29	112	1761	486
13:27:29	112	1760	490
13:27:29	111	1761	483
13:27:29	112	1760	483
13:27:29	112	1761	486
13:27:29	112	1762	485
13:27:29	114	1760	493
13:27:29	113	1761	492
13:27:29	114	1761	496
13:27:29	115	1762	494
13:27:29	112	1763	486
13:27:29	112	1761	490
13:27:29	112	1762	490
13:27:29	103	1762	495
13:27:29	112	1761	495
13:27:29	115	1758	494
13:27:29	114	1762	495
13:27:29	113	1762	496
13:27:29	112	1762	489
13:27:29	113	1763	491
13:27:29	112	1761	494
13:27:29	114	1761	496
13:27:29	115	1762	494
13:27:29	115	1759	496
13:27:29	116	1761	494
13:27:29	115	1763	496
13:27:29	115	1766	486
13:27:29	112	1761	490
13:27:29	115	1760	490
13:27:29	118	1767	496
13:27:29	115	1761	495
13:27:29	115	1762	499
13:27:29	115	1751	496
13:27:29	115	1761	499
13:27:29	115	1761	494
13:27:29	115	1760	490
13:27:29	118	1761	496
13:27:29	125	1762	496
13:27:29	115	1761	496
13:27:29	116	1763	500
13:27:29	117	1767	496
13:27:29	122	1761	498
13:27:29	116	1763	494
13:27:29	119	1761	494
13:27:29	117	1760	494
13:27:29	115	1750	491
13:27:29	122	1761	496
13:27:29	118	1759	499
13:27:29	119	1762	496
13:27:29	118	1747	487
13:27:29	112	1761	495
13:27:29	114	1760	493
13:27:29	119	1759	497
13:27:29	118	1761	496
13:27:29	116	1760	501
13:27:29	117	1761	496
13:27:29	118	1761	496
13:27:29	114	1762	493
13:27:29	117	1761	495
13:27:29	116	1762	494
13:27:29	115	1761	499
13:27:29	117	1761	496
13:27:29	115	1760	496
13:27:29	117	1760	496
13:27:29	114	1761	498
13:27:29	117	1761	492
13:27:29	115	1761	496
13:27:29	118	1760	496
13:27:29	116	1765	497
13:27:29	114	1762	498
13:27:29	118	1760	498
13:27:29	116	1761	497
13:27:29	117	1759	499
13:27:29	113	1761	496
13:27:29	112	1760	496
13:27:29	114	1760	496
13:27:29	114	1760	501
13:27:29	117	1760	498
13:27:29	117	1759	501
13:27:29	115	1759	506
13:27:29	117	1762	499
13:27:30	113	1760	495
13:27:30	113	1761	496
13:27:30	112	1762	496
13:27:30	114	1762	500
13:27:30	108	1761	499
13:27:30	117	1760	497
13:27:30	116	1760	500
13:27:30	125	1760	504
13:27:30	114	1762	496
13:27:30	115	1763	496
13:27:30	114	1760	502
13:27:30	117	1759	498
13:27:30	116	1760	499
13:27:30	116	1758	506
13:27:30	116	1759	505
13:27:30	117	1759	501
13:27:30	116	1761	496
13:27:30	116	1761	498
13:27:30	114	1760	496
13:27:30	116	1762	497
13:27:30	119	1762	499
13:27:30	117	1761	500
13:27:30	116	1760	502
13:27:30	117	1760	503
13:27:30	113	1761	496
13:27:30	114	1760	496
13:27:30	114	1761	497
13:27:30	118	1761	499
13:27:30	117	1759	501
13:27:30	117	1762	503
13:27:30	121	1761	502
13:27:30	119	1762	505
13:27:30	117	1763	496
13:27:30	116	1761	497
13:27:30	114	1761	496
13:27:30	115	1763	496
13:27:30	114	1761	497
13:27:30	119	1759	497
13:27:30	116	1760	497
13:27:30	125	1760	499
13:27:30	118	1761	497
13:27:30	118	1761	498
13:27:30	118	1759	500
13:27:30	114	1760	498
13:27:30	116	1761	498
13:27:30	119	1762	497
13:27:30	117	1765	500
13:27:30	118	1761	501
13:27:30	116	1761	501
13:27:30	118	1761	497
13:27:30	115	1764	498
13:27:30	121	1763	502
13:27:30	117	1761	498
13:27:30	118	1762	500
13:27:30	115	1763	499
13:27:30	115	1763	498
13:27:30	118	1761	499
13:27:30	117	1766	501
13:27:30	118	1762	500
13:27:30	117	1763	501
13:27:30	116	1762	501
13:27:30	118	1762	500
13:27:30	117	1766	499
13:27:30	119	1762	502
13:27:30	118	1762	496
13:27:30	118	1761	500
13:27:30	118	1763	499
13:27:30	117	1763	503
13:27:30	119	1763	506
13:27:30	119	1765	502
13:27:30	124	1764	502
13:27:30	121	1762	503
13:27:30	119	1763	508
13:27:30	114	1763	503
13:27:30	118	1763	503
13:27:30	118	1761	503
13:27:30	119	1763	509
13:27:30	120	1763	504
13:27:30	119	1765	505
13:27:30	118	1762	505
13:27:30	122	1764	509
13:27:30	122	1763	506
13:27:30	120	1762	503
13:27:30	118	1762	506
13:27:30	123	1762	507
13:27:30	124	1765	503
13:27:30	119	1763	505
13:27:30	119	1762	503
13:27:30	123	1766	503
13:27:30	119	1763	505
13:27:30	127	1765	505
13:27:30	119	1765	505
13:27:30	122	1762	504
13:27:30	119	1762	503
13:27:30	122	1762	502
13:27:30	121	1762	503
13:27:30	122	1762	507
13:27:30	121	1763	504
13:27:30	121	1762	509
13:27:30	119	1763	507
13:27:30	121	1764	507
13:27:30	124	1764	509
13:27:30	123	1764	511
13:27:30	123	1763	511
13:27:30	122	1765	511
13:27:30	122	1763	511
13:27:30	124	1762	511
13:27:30	123	1763	511
13:27:30	126	1764	511
13:27:30	127	1765	511
13:27:30	127	1761	506
13:27:30	124	1765	511
13:27:30	125	1763	511
13:27:30	122	1767	527
13:27:30	128	1762	527
13:27:30	126	1762	524
13:27:30	144	1766	48
13:27:30	126	1766	102
13:27:30	112	1766	142
13:27:30	103	1769	174
13:27:30	96	1757	208
13:27:30	89	1757	230
13:27:30	85	1769	256
13:27:30	80	1766	271
13:27:30	80	1767	297
13:27:30	80	1766	307
13:27:30	79	1765	326
13:27:30	78	1766	330
13:27:30	79	1774	354
13:27:30	78	1767	359
13:27:30	78	1765	368
13:27:30	80	1765	377
13:27:30	80	1766	385
13:27:30	76	1765	392
13:27:30	81	1770	402
13:27:30	80	1765	400
13:27:30	83	1765	414
13:27:30	83	1763	414
13:27:30	86	1765	426
13:27:30	80	1766	421
13:27:30	85	1767	432
13:27:30	91	1763	434
13:27:30	87	1764	437
13:27:30	91	1763	441
13:27:30	93	1766	443
13:27:30	93	1765	447
13:27:30	95	1763	442
13:27:30	81	1765	448
13:27:30	100	1765	454
13:27:30	95	1766	459
13:27:30	96	1766	458
13:27:30	96	1766	459
13:27:30	99	1767	462
13:27:30	97	1764	464
13:27:30	101	1763	458
13:27:30	98	1762	464
13:27:30	99	1764	463
13:27:30	99	1763	466
13:27:30	98	1763	464
13:27:30	103	1763	467
13:27:30	103	1763	467
13:27:30	103	1763	473
13:27:30	98	1764	464
13:27:30	102	1765	466
13:27:30	102	1760	470
13:27:30	105	1762	472
13:27:30	105	1767	471
13:27:30	107	1761	479
13:27:30	106	1761	480
13:27:30	106	1762	481
13:27:30	109	1762	475
13:27:30	106	1762	480
13:27:30	106	1762	480
13:27:30	107	1761	482
13:27:30	110	1762	485
13:27:30	109	1764	490
13:27:30	112	1763	487
13:27:30	111	1762	489
13:27:30	112	1762	481
